Title,Brand,Screen_Size,Rating,Price,Ram(Gb),Disk_Size_GB,Price_IDR,Cpu_Type
"BROAGE 15.6"" FHD Lightweight Laptop Computer, Intel Celeron N4020 up to 2.8GHz, 4GB RAM, 64GB eMMC, WiFi, Bluetooth, USB 3.0, HDMI, Webcam, Microphone, Silver, Windows 10 Home, Online Class Ready",Broage,15.6,4.0,$149.00,4,64.0,2299.07,Celeron
"MSI Prestige 14 EVO Thin and Performance Driven Laptop: 14"" FHD 1080p, Intel Core i7-1195G7, Intel Iris Xe, 32GB, 1TB SSD, Thunderbolt 4, Win10, Carbon Gray (A11MO-055)",Generic,14,0.0,$879.49,32,1024.0,13570.5307,i7
"eHP 15-inch FHD Touchscreen IPS Display Laptop, AMD Ryzen 5 5500U, 8 GB RAM, 256 GB SSD, Windows 11 Home, Natural Silver",Generic,15,0.0,$489.00,8,256.0,7545.2699999999995,Ryzen
"ASUS 2020 VivoBook 15 15.6 Inch FHD 1080P Laptop (AMD Ryzen 3 3200U up to 3.5GHz, 16GB DDR4 RAM, 256GB SSD, AMD Radeon Vega 3, Backlit Keyboard, FP Reader, WiFi, Bluetooth, HDMI, Windows 10) (Grey)",ASUS,15.6,4.3,$359.00,16,256.0,5539.37,Ryzen
"ASUS VivoBook 14 Laptop Computer, 14""  IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31",ASUS,14,4.4,$248.00,4,128.0,3826.64,i3
"LG Gram 14T90N 14"" WQXGA (1920 x 1080) 2-in-1 Lightweight Touch Display Laptop, 10th Gen Core i7 , 16GB RAM, 1TB SSD, USB-C, HDMI, USB- Silver",LG,14,4.4,"$1,589.16",16,1024.0,24520.7388,i7
"LG Gram 16Z90P-K Laptop 16” IPS WQXGA Intel Evo Platform Core i7-1165G7, 16GB Memory, 512GB M.2 NVMe SSD, Intel Iris Xe Graphics, Wi-Fi 6, Windows 11 Home, Alexa Built in, Backlit Keyboard, Silver",LG,16,4.8,$919.99,16,512.0,14195.4457,i7
"LG Gram 16Z90P Laptop 16"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 256GB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,16,4.2,"$1,226.99",16,256.0,18932.4557,i7
"HP 2022 Newest 14"" HD Laptop Light-Weight, AMD 3020e(Up to 2.6GHz), 8GB RAM, 256GB SSD + 64GB eMMC, 1 Year Office 365, WiFi, Bluetooth 5, USB Type-A&C, HDMI, Webcam, Win10",HP,14,4.3,$439.99,8,256.0,6789.0457,Other
"HP Chromebook 14 Laptop, Intel Celeron N4020, 4 GB RAM, 32 GB eMMC, 14” HD Micro-Edge Display, Chrome OS, Thin & Portable, 4K Graphics, Snow White Keyboard (14a-na0023nr, 2021, Ceramic White)",HP,14,4.5,$139.00,4,32.0,2144.77,Celeron
"ASUS Vivobook Laptop, 17.3"" HD+ (1600x900) Non-Touch Display, Intel Core i5 Quad-Core Processor, 20GB DDR4 RAM, 512GB PCIe NVMe M.2 SSD, Webcam, HDMI, USB Type-C, Wi-Fi 5, Windows 11 Home, Silver",ASUS,17.3,4.2,$509.00,20,512.0,7853.87,i5
"Acer Aspire 5 A515-56-36UT, 15.6"" Full HD Display, 11th Gen Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB NVMe SSD, WiFi 6, Windows 11 Home (S Mode)",Acer,15.6,4.3,$239.00,4,128.0,3687.77,i3
"CHUWI Windows 11 Laptop with 8GB RAM 256GB SSD, 14 inch 2K IPS Display, Intel N5100 Quad core Processor, WiFi 6, Backlit Keyboard, USB-C, Ultra Thin and Light Notebook Computer (GemiBook Pro)",CHUWI,14,4.1,$299.00,8,256.0,4613.57,Celeron
"Acer Swift X Creator Laptop, 14"" Full HD 100% sRGB, AMD Ryzen 7 5800U, NVIDIA RTX 3050Ti Laptop GPU, Wi-Fi 6, Backlit KB, Windows 10 Home (16GB RAM | 1024GB PCIe SSD)",Acer,14,3.9,$939.99,16,1024.0,14504.0457,Ryzen
"2022 ASUS L510 Ultra Thin Laptop, 15.6"" FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 256 GB Storage, 8Hrs+ Battery Life, Backlit Keyboard, Windows 10 Home + 1 Year Microsoft 365, Star Black",ASUS,15.6,4.2,$299.99,4,256.0,4628.8457,Celeron
"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD Display, Intel i3-1005G1 CPU, 8GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint, Windows 10 Home in S Mode, Slate Gray, F512JA-AS34",ASUS,15.6,4.5,$333.99,8,128.0,5153.4657,i3
"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 2TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Black",LG,17,4.4,"$1,525.00",16,2048.0,23530.75,i7
"LG Gram 15Z995-Laptop 15.6"" IPS Ultra-Lightweight, (1920 x 1080), 10th Gen Intel Core i5 , 8GB-RAM, 512GB SSD, Windows 10 Home, 17 Hour-Battery, USB-C, HDMI, -Headphone Input - Silver",LG,15.6,4.5,$483.74,8,512.0,7464.1082,i5
"LG Gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i5 1240P Processor, 16GB LPDDR5, 512GB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray",LG,17,0.0,"$1,419.99",16,512.0,21910.4457,i5
"LG Gram 17Z90N-Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), 10th Gen Intel Core i7 , 16GB-RAM, 1TB SSD, Windows 10 Home, 17 Hour-Battery, USB-C, HDMI, -Headphone Input - Silver",LG,17,4.5,"$1,419.99",16,1024.0,21910.4457,i7
"2022 Newest HP Pavilion 15.6 HD Micro-Edge Laptop for Student and Home use, Intel Celeron N4120 4-Core(up to 2.6Ghz), 8GB RAM, 256GB SSD, Ethernet, Wi-Fi, Bluetooth, Numpad, Fast Charge, HDMI, Win11 S",HP,15.6,4.4,$179.00,8,256.0,2761.97,Celeron
"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0021nr, 2020 model, Snow White)",HP,11.6,4.4,$159.99,4,32.0,2468.6457,Other
"Packard Bell 15.6 inch Laptop IPS FHD 1920 x 1080 Resolution Laptop Computer, Intel Celeron N4020, UHD Graphics 600, 4GB Ram 128GB SSD, Micro SD Slot, Windows 11 in Home S Mode, 2MP Camera, Speakers",Packard Bell,15.6,3.8,$239.99,4,128.0,3703.0457,Celeron
"ASUS L510 MA-DB02 Ultra Thin Laptop, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, Windows 10 Home in S Mode, Star Black",ASUS,15.6,4.2,$239.00,4,64.0,3687.77,Celeron
"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L, Silver",Acer,15.6,4.5,$299.00,4,128.0,4613.57,Ryzen
"HP 2021 Newest 14in HD Laptop Light-Weight, AMD Athlon 3050U(Up to 3.2GHz), 8GB RAM, 128GB SSD + 64GB eMMC, 1 yr Office365, WiFi, Bluetooth 5, USB-A&C, HDMI, Webcam, Win10S,w/Ghost Manta Accessories",HP,14,4.3,$399.00,8,64.0,6156.57,Other
"ASUS Laptop L510 Ultra Thin Laptop, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 128GB Storage, Windows 10 Home in S Mode, 1 Year Microsoft 365, Star Black, L510MA-DS04",ASUS,15.6,4.4,$194.99,4,128.0,3008.6957,Celeron
"Lenovo 2022 Upgraded Ideapad 1i Laptops, 14 inch HD Computer, Intel Celeron N4020, 4GB RAM, 128GB SSD(64GB SSD+64GB Card), 1-Year Office 365, Webcam, Wi-Fi, Bluetooth, Windows 11, LIONEYE HDMI Cable",Lenovo,14,3.9,$199.99,4,64.0,3085.8457000000003,Celeron
"HP 17 Laptop, 11th Gen Intel Core i5-1135G7, 8 GB RAM, 256 GB SSD Storage, 17.3-inch HD+ Display, Windows 10 Home, Anti-glare Screen, Long Battery Life, Web-cam & Dual Mics (17-cn0021nr, 2021)",HP,17.3,4.2,$516.00,8,256.0,7961.88,i5
"ASUS Vivobook Go 15 L510 Thin & Light Laptop Computer, 15.6” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, Windows 11 Home in S Mode, 1 Year Microsoft 365, Star Black, L510MA-AS02",ASUS,15.6,4.2,$179.99,4,64.0,2777.2457,Celeron
"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 5 5500U, 16GB RAM, 512GB Storage, AMD Radeon Graphics, Windows 11 Home, Graphite Grey",Lenovo,14,4.2,$629.99,16,512.0,9720.7457,Ryzen
"LG Gram 16Z90P Laptop 16"" Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 1TB SSD, Windows 11 Home, 22 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Silver",LG,16,3.6,"$1,601.17",16,1024.0,24706.0531,i7
"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 1TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Black",LG,17,4.4,$998.00,16,1024.0,15399.14,i7
"LG gram (2022) 16Z90Q Ultra Lightweight Laptop, 16"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,16,3.5,"$1,254.96",16,1024.0,19364.0328,i7
"LG Gram 16Z90P Laptop 16"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 1TB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Silver",LG,16,4.4,"$1,349.79",16,1024.0,20827.2597,i7
"LG Gram 16Z90P Laptop 16"" Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 256GB SSD, Windows 11 Home, 22 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,16,4.2,"$1,175.00",16,256.0,18130.25,i7
"LG gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel i7 1260P CPU, NVIDIA RTX2050 GPU, 32GB RAM, 2TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11 Pro, Black",LG,17,3.8,"$1,996.99",32,2048.0,30813.5557,i7
"LG Gram 16Z90P Laptop 16"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 1TB SSD, Windows 11 Upgradeable, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,16,4.3,"$1,269.99",16,1024.0,19595.9457,i7
"Panasonic Toughbook FZ-55, Intel Core i7-8665U @1.90GHz, 14.0"" HD Multi Touch, 16GB, 512GB SSD, WiFi, HDMI, Bluetooth, Webcam, Backlit Keyboard, 4G LTE, GPS, Dual Pass, Windows 10 Pro",Panasonic,14,4.4,"$3,559.99",16,512.0,54930.645699999994,i7
"LG Gram 14Z90P Laptop 14"" Ultra-Lightweight, (1920 x 1200), Intel Evo 11th gen CORE i5 , 8GB RAM, 256GB SSD, Windows 11 Home, 25.5 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - White",LG,14,4.2,$798.50,8,256.0,12320.855,i5
"LG Gram (2022) 16Z90Q Ultra Lightweight Laptop, 16"" (2560 x 1600) IPS Display, Intel i7 1260P CPU, NVIDIA RTX2050 GPU, 16GB RAM, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Gray",LG,16,5.0,"$1,521.53",16,1024.0,23477.207899999998,i7
"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 2TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A – Silver",LG,17,4.7,"$1,854.17",16,2048.0,28609.843100000002,i7
"LG gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 32GB LPDDR5, 2TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,17,4.8,"$1,799.99",32,2048.0,27773.845699999998,i7
LG Gram 17-inch WQXGA Ultra-Lightweight Laptop Intel Core i7-1065G7 16GB RAM 512GB SSD,LG,17,4.4,$965.00,16,512.0,14889.949999999999,i7
"LG gram (2022) 14Z90Q Ultra Lightweight Laptop, 14"" (1920 x 1200) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 512GB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows11, Black",LG,14,3.5,"$1,094.96",16,512.0,16895.2328,i7
"2022 LG Gram Ultralight Laptop 15.6"" FHD IPS Touchscreen 12th Intel 12-Core i7-1260P 16GB LPDDR5 2TB (1TBx2) NVMe SSD Iris Xe Graphics Backlit KB Thunderbolt 4 Full-Day Battery Windows 11 Pro w/RE USB",LG,15.6,3.9,"$1,799.99",16,2048.0,27773.845699999998,i7
"LG Gram 17Z90P Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen Core i7 , 16GB RAM, 2TB SSD, Upgradeable Windows 10 Home, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black",LG,17,4.3,"$1,499.89",16,2048.0,23143.3027,i7
"LG Gram 15Z90P – 15.6"" Full HD IPS (1920x1080) Ultra-Lightweight Laptop, with 11th Gen Intel Core i5-1135G7 CPU, 8GB RAM, 512GB SSD, Up to 21 Hour Battery, Thunderbolt 4, Black – 2021",LG,15.6,4.3,$749.00,8,512.0,11557.07,i5
"LG gram (2022) Laptop 16T90Q 2-in-1 16"" Touchscreen, Intel Evo 12th Gen Core i5, 16GB RAM, 512GB SSD, Windows 11, Green",LG,16,4.6,"$1,343.02",16,512.0,20722.7986,i5
"LG gram (2022) Laptop 15Z90Q 15.6"" Touchscreen, Intel 12th Gen Core i7, 16GB RAM, 512GB SSD, Windows 11, Gray",LG,15,4.4,"$1,199.99",16,512.0,18515.845699999998,i7
"LG gram (2022) 14T90Q 2-in-1 Tablet Laptop, 14"" (1920 x 1200) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,14,4.3,"$1,480.00",16,1024.0,22836.399999999998,i7
"LG gram (2022) Laptop 16Z90Q 16"" Display, Intel Evo 12th Gen Core i7, 16GB RAM, 256 GB SSD, Windows 11, Black",LG,16,4.4,"$1,157.97",16,256.0,17867.4771,i7
"LG gram (2022) 17Z90Q Ultra Lightweight Laptop, 17"" (2560 x 1600) IPS Display, Intel Evo 12th Gen i7 1260P Processor, 16GB LPDDR5, 1TB NVMe SSD, FHD Webcam, WiFi 6E, Thunderbolt 4, Windows 11, Black",LG,17,4.2,"$1,379.99",16,1024.0,21293.2457,i7
"ASUS Laptop L210 11.6” ultra thin, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC storage, Windows 10 Home in S mode with One Year of Office 365 Personal, L210MA-DB01",ASUS,11.6,4.3,$140.00,4,64.0,2160.2,Celeron
"CHUWI HeroBook Pro 14.1'' Laptop, 8GB RAM 256GB SSD, Windows 11 Laptop, 1TB SSD Expand, Intel Celeron N4020(up to 2.8GHz), 2K FHD IPS Display, Ultra Slim, Mini-HDMI, 5G WiFi, BT4.2, Webcam,TF Card",CHUWI,14.1,3.9,$239.99,8,256.0,3703.0457,Celeron
"Windows 10 Laptop Computers, CHUWI GemiBook 13 inch Thin & Light Laptop 8G RAM 256GB SSD with Celeron J4125 Processor, 2160x1440 2K IPS Display Notebook, PD Fast Charge, Backlit Keyboard, Full Metal",CHUWI,13,4.1,$269.00,8,256.0,4150.67,Celeron
"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L, Silver",Acer,15.6,4.5,$299.00,4,128.0,4613.57,Ryzen
"HP 17.3-inch Laptop, 11th Generation Intel Core i5-1135G7, Intel Iris Xe Graphics, 8 GB RAM, 512 GB SSD, Windows 11 Home (17.3-cn0026nr,Natural Silver)",HP,17.3,4.5,$599.00,8,512.0,9242.57,i5
"Dell Inspiron 14 5425 14"" Laptop Computer - FHD+ (1920 x 1200) Display, AMD Ryzen7 5825U, 8GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, USB-C, HDMI, Bluetooth 5.2, Wi-Fi 6, Windows 11 Pro - Green",Dell,14,4.3,$642.46,8,512.0,9913.1578,Ryzen
"Microsoft Surface Laptop 5 (2022), 13.5"" Touch Screen, Thin & Lightweight, Long Battery Life, Fast Intel i5 Processor for Multi-Tasking, 256GB Storage with Windows 11, Platinum",Microsoft,13.5,4.1,$962.99,8,256.0,14858.9357,i5
"ASUS Chromebook CX1, 11.6"" HD NanoEdge Display, Intel Celeron N3350 Processor, 32GB eMMC,  4GB RAM, Chrome OS, Transparent Silver, CX1100CNA-AS42",ASUS,11.6,4.2,$103.99,4,32.0,1604.5656999999999,Celeron
"Lenovo IdeaPad Gaming 3 - 2022 - Everyday Gaming Laptop - NVIDIA GeForce RTX 3050 Graphics - 15.6"" FHD Display - 120 Hz - AMD Ryzen 5 6600H - 8GB DDR5 - 258GB SSD - Win 11 - Free 3-month Xbox GamePass",Lenovo,15.6,4.4,$649.99,8,256.0,10029.3457,Ryzen
"HP Newest 2022 15.6in FHD Business Laptop, AMD Ryzen 5 5500U 6 core CPU (Beat i7-1160G7, up to 4GHz), 16GB RAM, 512GB PCIe NVMe SSD, AMD Radeon Graphics, WiFi, Windows 11, Blue + Generic Accessories",HP,15.6,4.2,$399.00,8,512.0,6156.57,Other
"ASUS ROG Strix G15 Advantage Edition Gaming Laptop, 15.6"" 300Hz FHD Display, AMD Ryzen 9 5900HX 8 Cores,AMD Radeon RX 6800M 12G，RGB Keyboard, Windows 10, Generic Accessories (64GB RAM | 1TB PCIe SSD)",ASUS,15.6,4.2,"$1,579.90",64,1024.0,24377.857,Ryzen
"GIGABYTE AORUS 15P KD - 15.6"" FHD IPS Anti-Glare 240Hz, Intel Core i7, NVIDIA GeForce RTX 3060 Laptop GPU 6GB GDDR6, 16GB Memory, 512GB SSD, Win10 Home, Gaming Laptop (AORUS 15P KD-72US223SH)",GIGABYTE,15.6,4.2,"$1,028.14",16,512.0,15864.200200000001,Other
"GIGABYTE U4 UD - 14.0"" Thin Bezel FHD IPS-Level i5-1155G7 Intel Iris Xe Graphics 512 GB PCIe SSD Win 11 Home Laptop (U4 UD-50US823SO)",GIGABYTE,14,3.4,$879.20,16,512.0,13566.056,Other
"GIGABYTE AERO 15 OLED YD - 15.6"" UHD 4k AMOLED IPS, Intel Core i7, NVIDIA GeForce RTX 3080 Laptop GPU 8GB GDDR6, 16GB RAM, 1TB SSD, Win10 Pro, Creator Laptop (AERO 15 OLED YD-73US624SP)",GIGABYTE,15.6,3.9,"$2,444.49",16,1024.0,37718.48069999999,Other
"GIGABYTE AERO 15 XC - 15.6"", Intel Core i7-10870H, NVIDIA GeForce RTX 3070 8 GB GDDR6 Laptop GPU, 16 GB RAM, 512 GB SSD, Win 10 Home, Creator & Gaming Laptop (AERO 15 XC-8US1130SH)",GIGABYTE,15.6,2.6,"$2,001.44",16,512.0,30882.2192,Other
"GIGABYTE Aero 15W v8-BK4 15"" Ultra Slim Gaming Laptop 144Hz FHD X-Rite i7-8750H, GeForce GTX 1060, 16G RAM, 512GB SSD, Metal Chassis, RGB Keyboard",GIGABYTE,15.6,3.7,"$1,999.00",16,512.0,30844.57,Other
"GIGABYTE AORUS 15 XE4 15.6"" QHD 165Hz Gaming Notebook Computer, Intel Core i7-12700H 2.3GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070 Ti 8GB, Windows 11 Home, Black",GIGABYTE,15,4.0,"$1,542.96",16,1024.0,23807.8728,Other
"Acer Swift 3 Intel Evo Thin & Light Laptop, 14"" Full HD, Intel Core i7-1165G7, Iris Xe Graphics, 8GB LPDDR4X, 256GB NVMe SSD, Wi-Fi 6, Fingerprint Reader, Back-lit KB, SF314-59-75QC",Acer,14,4.4,$439.00,8,256.0,6773.7699999999995,i7
"2021 HP Stream 14"" HD SVA Laptop Computer, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC Flash Memory, Webcam, 1-Year Office, Intel UHD Graphics 600, Win 10S, Rose Pink, 32GB SnowBell USB Card",HP,14,4.3,$289.00,4,64.0,4459.2699999999995,Celeron
"Apple 2021 MacBook Pro (14-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - Space Gray",Apple,14.2,4.8,"$1,847.99",16,1024.0,28514.4857,Other
"Apple 2021 MacBook Pro (16-inch, M1 Max chip with 10‑core CPU and 32‑core GPU, 32GB RAM, 1TB SSD) - Space Gray",Apple,16.2,4.7,"$2,639.12",32,1024.0,40721.6216,Other
"Acer Predator Helios 300 PH315-54-760S Gaming Laptop | Intel i7-11800H | NVIDIA GeForce RTX 3060 GPU | 15.6"" FHD 144Hz 3ms IPS Display | 16GB DDR4 | 512GB SSD | Killer WiFi 6 | RGB Keyboard",Acer,15.6,4.6,"$1,202.71",16,512.0,18557.815300000002,i7
"Acer 2022 Chromebook 17.3"" FHD for Business and Student Laptop, Intel Celeron N4500 Processor, 4GB RAM, 64GB eMMC Flash Memory, Intel HD Graphics 630, Silver, Chrome OS, 32GB UBS Card",Acer,17.3,4.2,$229.00,4,64.0,3533.47,Celeron
"Acer 2023 Newest Aspire 3 Laptop, 17.3 inch HD+ Display, Intel Core i3-1115G4 Processor, 8GB RAM, 256GB SSD, Intel UHD Graphics, Wi-Fi, Bluetooth, Pure Silve, Windows 11 Home, Bundle with JAWFOAL",Acer,17.3,0.0,$399.99,8,256.0,6171.8457,i3
"2022 Newest Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS, AMD Ryzen 3 3350U Quad-Core Processor, 12 GB DDR4 RAM, 512 GB SSD, Intel WiFi 6, Backlit KB, Fingerprint Reader, Amazon Alexa, Windows 11",Acer,15.6,4.4,$499.99,12,128.0,7714.8457,Ryzen
"Acer Swift 3 Intel Evo Thin & Light Laptop, 14"" Full HD, Intel Core i7-1165G7, Iris Xe Graphics, 8GB LPDDR4X, 256GB NVMe SSD, Wi-Fi 6, Fingerprint Reader, Back-lit KB, SF314-59-75QC",Acer,14,4.4,$439.00,8,256.0,6773.7699999999995,i7
"Acer Aspire 5 A515-55-35SE, 15.6"" Full HD Display, 10th Gen Intel Core i3-1005G1 Processor, 4GB DDR4, 128GB NVMe SSD, Intel WiFi 6 AX201, Backlit KB, Fingerprint Reader, Windows 10 Home (S Mode)",Acer,15.6,4.5,$317.00,4,128.0,4891.3099999999995,i3
"Acer Nitro 5 15.6"" FHD 144Hz Gaming Notebook, Intel Core i7-11800H Processor, NVIDIA GeForce RTX 3050 Ti, 4 Ports, Killer Wi-Fi, Backlit Keyboard, HDMI, Webcam, Win 11 Home (32GB RAM | 1TB SSD)",Acer,15.6,5.0,"$1,099.99",32,1024.0,16972.845699999998,i7
"Acer 2022 Newest Aspire 5 Slim 15.6"" FHD Laptop, 11th Gen Intel Core i3-1115G4(Up to 4.1GHz,Beat i5-7200U), 8GB DDR4 RAM, 128GB SSD, WiFi 6, USB-C, Webcam, HDMI, Windows 11S+JVQ MP",Acer,15.6,4.6,$399.00,8,128.0,6156.57,i3
"Acer Nitro 5 AN515-57-79TD Gaming Laptop | Intel Core i7-11800H | NVIDIA GeForce RTX 3050 Ti Laptop GPU | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 | 512GB NVMe SSD | Killer Wi-Fi 6 | Backlit Keyboard",Acer,15.6,4.5,$809.00,8,512.0,12482.869999999999,i7
"Acer 2023 Newest Aspire 5 Slim Essential Laptop, 15.6"" Full HD IPS Display, 20GB RAM, 1TB SSD, Intel Dual-Core i3 Processor Up to 4.1 GHz, HDMI, Windows 11 S",Acer,15.6,3.9,$437.62,20,1024.0,6752.4766,i3
"Acer Nitro 5 AN517-55-72R4 Gaming Laptop | Intel Core i7-12700H | NVIDIA GeForce RTX 3050 Ti Laptop GPU | 17.3"" FHD 144Hz IPS Display | 16GB DDR4 | 1TB PCIe Gen 4 SSD | Killer Wi-Fi 6 | Red Backlit KB",Acer,17.3,4.5,"$1,299.99",16,1024.0,20058.845699999998,i7
"Acer 2023 14 inch HD Touchscreen ThinLight Chromebook, Intel Celeron N4000(UP to 2.6GHz), 4GB RAM, 64GB eMMC, WiFi 5, Webcam, Type-A&C, Up to 12 Hours Battery Life, Chrome OS, w/ CUE Accessories",Acer,14,3.3,$219.00,4,64.0,3379.17,Celeron
"Acer Aspire 3 Slim Laptop, 15.6 inch FHD Display, 11th Gen Intel Core i3-1115G4, 20GB DDR4, 512GB NVMe SSD, Webcam, Wi-Fi, Bluetooth, HDMI, Long Battery Life, Windows 11 S, 3in1 Accessories",Acer,15.6,4.4,$397.00,20,512.0,6125.71,i3
"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode.",Acer,15.6,4.3,$318.99,4,128.0,4922.0157,i3
"Gaming Laptop by ASUS TUF for Laptop Gamer, 2022 Upgraded Version, 15.6"" FHD 240Hz, Intel 12th Core i7-11370H, 40GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070, Backlit Keyboard, Windows 11, LIONEYE MP",ASUS,15.6,5.0,"$1,549.99",40,1000.0,23916.345699999998,i7
"MSI Creator Z16 Professional Laptop: 16"" QHD+ 16:10 120Hz Touch Display, Intel Core i9-11900H, NVIDIA GeForce RTX 3060, 32GB RAM, 2TB NVME SSD, Thunderbolt 4, Win10 PRO, Lunar Gray (A11UET-043)",MSI,16,4.0,"$2,222.86",32,2048.0,34298.7298,i9
"Acer Nitro 5 AN515-55-53E5 Gaming Laptop | Intel Core i5-10300H | NVIDIA GeForce RTX 3050 GPU | 15.6"" FHD 144Hz IPS Display | 8GB DDR4 | 256GB NVMe SSD | Wi-Fi 6 | Backlit Keyboard",Acer,15.6,4.5,$745.00,8,256.0,11495.35,i5
"ASUS TUF Dash 15 (2022) Gaming Laptop, 15.6"" 144Hz FHD Display, Intel Core i7-12650H, GeForce RTX 3060, 16GB DDR5, 512GB SSD, Thunderbolt 4, Windows 11 Home, Off Black, FX517ZM-AS73",ASUS,15.6,4.5,"$1,289.00",16,512.0,19889.27,i7
"MSI Stealth 15M Gaming Laptop: 15.6"" 144Hz FHD 1080p Display, Intel Core i7-11375H, NVIDIA GeForce RTX 3060, 16GB, 512GB SSD, Thunderbolt 4, WiFi 6, Win10, Carbon Gray (A11UEK-009)",MSI,15.6,4.3,"$1,099.00",16,512.0,16957.57,i7
